"Id","providerId","providerName","nameZh","nameEn","pathAttributeId","pathAttributeName","pathAttributeEname","buildPeriod","departureZh","departureEn","destinationZh","destinationEn","realSequence","distance","goFirstBusTime","backFirstBusTime","goLastBusTime","backLastBusTime","peakHeadway","holidayHeadwayDesc","offPeakHeadway","busTimeDesc","holidayGoFirstBusTime","holidayBackFirstBusTime","holidayGoLastBusTime","holidayBackLastBusTime","holidayBusTimeDesc","headwayDesc","holidayPeakHeadway","holidayOffPeakHeadway","segmentBufferZh","segmentBufferEn","ticketPriceDescriptionZh","ticketPriceDescriptionEn"
"16855","16234","五股區公所","F223","F223","158981","F223臺北車站(鄭州)","F223Taipei Main Sta. (Zhengzhou)","10","立體停車場","Parking Tower","臺北車站(鄭州)","Taipei Main Sta.(Zhengzhou)","99","99","0610","0650","2200","2230","","每小時一班","","","0700","0800","2100","2230","","","","","","","",""
"16853","16234","五股區公所","F223工業","F223ngye","157980","F223工業立體停車場","F223gongye Car Park","10","五股","Wugu","臺北車站(鄭州)","Taipei Main Sta.(Zhengzhou)","99","99","0710","0710","1840","1820","","","","","0800","0900","2000","2100","","","","","","","",""
"16853","16234","五股區公所","F223工業","F223ngye","158982","F223工業臺北車站(鄭州)","F223gongye Taipei Main Sta. (Zhengzhou)","10","五股","Wugu","臺北車站(鄭州)","Taipei Main Sta.(Zhengzhou)","99","99","0710","0710","1840","1820","","","","","0800","0900","2000","2100","","","","","","","",""
"16857","16235","林口區公所","F231","F231","157984","F231","F231","10","林口加油站","Linkou Gas Sta.","林口加油站","Linkou Gas Sta.","99","99","0710","0710","1700","1700","","","","","","","","","例假日、國定假日全班次不行駛","","","","","","",""
"16857","16235","林口區公所","F231","F231","158983","F231(新北市)裁撤","F231","10","林口加油站","Linkou Gas Sta.","林口加油站","Linkou Gas Sta.","99","99","0710","0710","1700","1700","","","","","","","","","例假日、國定假日全班次不行駛","","","","","","",""
"16859","16235","林口區公所","F232","F232","157986","F232","F232","10","林口加油站","Linkou Gas Sta.","林口加油站","Linkou Gas Sta.","99","99","0700","0700","1700","1700","","例假日、國定假日全班次不行駛","","","","","","","","","","","","","",""
"16859","16235","林口區公所","F232","F232","158984","F232(新北市)裁撤","F232","10","林口加油站","Linkou Gas Sta.","林口加油站","Linkou Gas Sta.","99","99","0700","0700","1700","1700","","例假日、國定假日全班次不行駛","","","","","","","","","","","","","",""
"16861","16235","林口區公所","F233","F233","157988","F233","F233","10","水尾","Shuiwei","水尾","Shuiwei","99","99","0630","0630","1710","1710","","例假日、國定假日全班次不行駛","","","","","","","","","","","","","",""
"16861","16235","林口區公所","F233","F233","158985","F233(新北市)裁撤","F233","10","水尾","Shuiwei","水尾","Shuiwei","99","99","0630","0630","1710","1710","","例假日、國定假日全班次不行駛","","","","","","","","","","","","","",""
"16863","16235","林口區公所","F235","F235","157990","F235崩山腳","F235Bengshanjiao","10","瑞平國小","Ruiping Elementary School","長庚醫院","Chang-Gung Memorial Hospital","99","99","0600","0645","1820","2000","","台北新都(林口國中)-崎頂站 06:45 長庚醫院-崎頂站 16:00 崎頂-長庚醫院 07:20、16:45","","","0600","0645","1820","1720","","台北新都(林口國中)-崎頂站 06:45 長庚醫院-崎頂站 16:00、20:00 崎頂-長庚醫院 07:20(同時發兩班車)、16:45","","","","","",""
"16863","16235","林口區公所","F235","F235","158986","F235崇林國中","F235ChonglinJuniorHighSchool","10","瑞平國小","Ruiping Elementary School","長庚醫院","Chang-Gung Memorial Hospital","99","99","0600","0645","1820","2000","","台北新都(林口國中)-崎頂站 06:45 長庚醫院-崎頂站 16:00 崎頂-長庚醫院 07:20、16:45","","","0600","0645","1820","1720","","台北新都(林口國中)-崎頂站 06:45 長庚醫院-崎頂站 16:00、20:00 崎頂-長庚醫院 07:20(同時發兩班車)、16:45","","","","","",""
"16867","16235","林口區公所","F237","F237","157994","F237下寮","F237Xialiao","10","出水坑","Puddle","林口加油站","Linkou Gas Sta.","99","99","0555","0645","1630","1840","","","","","0555","0645","1300","1740","","*06:45，15:30，16:30繞駛興福國小 *16:00 例假日及寒暑假不行駛","","","","","",""
"16867","16235","林口區公所","F237","F237","158988","F237醒吾科技大學","F237 HsingWuUniversity","10","出水坑","Puddle","林口加油站","Linkou Gas Sta.","99","99","0555","0645","1630","1840","","","","","0555","0645","1300","1740","","*06:45，15:30，16:30繞駛興福國小 *16:00 例假日及寒暑假不行駛","","","","","",""
"16905","16243","三峽區公所","F622","F622","158032","F622","F622","10","安溪國小","Anxi Elementary School","三峽國小","Sanxia Elementary School","99","99","0645","0645","0645","0645","","","","","","","","","例假日停駛","","","","","","",""
"16906","16243","三峽區公所","F623","F623","158033","F623","F623","10","文化停車場","Wenhua Parking Lot","福慶宮","Fuqing Temple","99","99","0620","0620","1740","1740","","","","","0620","","1740","","","","","","","","",""
"16907","16243","三峽區公所","F625","F625","158034","F625","F625","10","大仁路大勇路口","Daren & Dayong Intersection","明德中學","Mingde Junior High School","99","99","0610","0610","1730","1730","","","","","0610","","1730","","","","","","","","",""
"16908","16243","三峽區公所","F626","F626","158035","F626","F626","10","三峽國小","Sanxia Elementary School","白雞行修宮","Baiji Xingxiu Temple","99","99","0800","0800","1830","1830","","18:30班次不行駛紫微天后宮","","","0830","","1830","","","18:30班次不行駛紫微天后宮","","","","","",""
"16909","16243","三峽區公所","F627","F627","158036","F627","F627","10","大仁路大勇路口","Daren & Dayong Intersection","五寮","Wuliao","99","99","0700","0700","1620","1620","","星期六: 07:00 11:10 13:00 16:20 星期日: 07:30 11:10 16:00 18:00","","","0730","","1800","","","","","","","","",""
"16910","16243","三峽區公所","F628","F628","158037","F628","F628","10","三峽國小","Sanxia Elementary School","湊合橋","Couhe Bridge","99","99","0600","0600","1730","1730","","","","","0600","","1730","","","","","","","","",""
"16912","16243","三峽區公所","F629","F629","158039","F629","F629","10","文化停車場","Wenhua Parking Lot","鹿母潭","Lumutan","99","99","0900","0900","1730","1730","","每日06:00 11:15二班次加行駛路線-安新站、四份仔","","","0900","","1730","","","每日06:00 11:15二班次加行駛路線-安新站、四份仔","","","","","",""
"16914","16243","三峽區公所","F630","F630","158041","F630長福停車場","F630Changfu Parking Lot","10","長福停車場","Changfu Parking Lot","長庚醫院林口總院","Chang-Gung Memorial Hospital Linkou Branch","99","99","0700","1000","1300","1630","","","","","0700","1000","1300","1630","週一至週六行駛，週日停駛","","","","","","",""
"16914","16243","三峽區公所","F630","F630","158998","F630長庚醫院桃園分院","F630Chang-Gung Memorial Hospital Taoyuan Branch","10","長福停車場","Changfu Parking Lot","長庚醫院林口總院","Chang-Gung Memorial Hospital Linkou Branch","99","99","0700","1000","1300","1630","","","","","0700","1000","1300","1630","週一至週六行駛，週日停駛","","","","","","",""
"16919","16244","鶯歌區公所","F651","F651","158046","F651","F651","10","鶯歌火車站","Yingge Rail Sta.","加油站","Gas Sta.","99","99","0530","0530","2315","2315","","","","","0530","","2315","","","","","","","","",""
"16920","16244","鶯歌區公所","F652","F652","158047","F652國慶街115巷口","F652Lane 115 Guoqing St. Intersection","10","鶯歌區公所","Yingge District Office","恩主公醫院","EnChuKong Hospital","99","99","0550","0605","1750","1815","","","","","0550","0605","1750","1815","","","","","","","",""
"16920","16244","鶯歌區公所","F652","F652","159000","F652恩主公醫院","F652Enzhugong Hospital","10","鶯歌區公所","Yingge District Office","恩主公醫院","EnChuKong Hospital","99","99","0550","0605","1750","1815","","","","","0550","0605","1750","1815","","","","","","","",""
"16922","16244","鶯歌區公所","F653A","F653A","158049","F653A","F653A","10","鶯歌火車站","Yingge Rail Sta.","林長壽圖書館","Lin Chang Shou Library","99","99","0500","0500","2315","2315","","","","","0500","0500","2315","2315","","","","","","","",""
"16923","16244","鶯歌區公所","F653B","F653B","158050","F653B","F653B","10","鶯歌火車站","Yingge Rail Sta.","林長壽圖書館","Lin Chang Shou Library","99","99","0530","0530","1830","1830","","","","","0530","","1830","","","","","","","","",""
"16924","16244","鶯歌區公所","F655","F655","158051","F655鶯歌區公所","F655Yingge District Office","10","鶯歌區公所","Yingge District Office","長庚醫院(總院)","Linkou Chang-Gung Memorial Hospital","99","99","0600","0635","1640","1750","","","","","0600","0635","1640","1750","","","","","","","",""
"16924","16244","鶯歌區公所","F655","F655","159001","F655長庚醫院(總院)","F655Chang-Gung Memorial Hospital","10","鶯歌區公所","Yingge District Office","長庚醫院(總院)","Linkou Chang-Gung Memorial Hospital","99","99","0600","0635","1640","1750","","","","","0600","0635","1640","1750","","","","","","","",""
"16926","16244","鶯歌區公所","F656","F656","158053","F656","F656","10","鶯歌火車站","Yingge Rail Sta.","鳳吉一街94號","Fengji 1st St.","99","99","0530","0530","2315","2315","","F656例假日發車時間9:30至17:30班次，配合陶瓷老街交通管制，不行經「同慶里活動中心站」及「鶯歌國中站」。","","","0530","","2315","","","","","","","","",""
"17714","16244","鶯歌區公所","F657","F657","158897","F657昌福國小","F657 Changfu Elementary School","10","昌福國小","Changfu Elementary School","長庚總院","Chang-Gung  Hospital","99","99","0630","0730","1600","1700","","","","","0630","0730","1600","1700","","","","","","","",""
"17714","16244","鶯歌區公所","F657","F657","158969","F657長庚醫院(總院)","F657 Chang-Gung Memorial Hospital","10","昌福國小","Changfu Elementary School","長庚總院","Chang-Gung  Hospital","99","99","0630","0730","1600","1700","","","","","0630","0730","1600","1700","","","","","","","",""
"17624","16181","欣欣客運","F703","F703","158799","F703","F703","10","頂好社區","Dinghao Community","莒光路87巷土地公廟","Lane 87 Juguang Rd. Tudigong Temple","99","99","0820","0820","1800","1800","","","","","","","","","例假日停駛","","","","","","",""
"16930","16181","欣欣客運","F705","F705","158057","F705","F705","10","寶興路60巷口","Lane 60 Baoxing Rd. Entrance","捷運七張站","MRT Qizhang Sta.","99","99","0600","0600","2100","2100","","","","","","","","","週日停駛","","","","","","",""
"16931","16181","欣欣客運","F706","F706","158058","F706","F706","10","寶興路60巷口","Lane 60 Baoxing Rd. Entrance","新店區公所","Xindian District Office","99","99","0600","0600","2100","2100","","","","","","","","","週日停駛","","","","","","",""
"16937","16246","深坑區公所","F711","F711","158064","F711深坑區公有市場","F711Shenkeng Market","10","深坑區公有市場","Shenkeng Market","深坑國小","Shenkeng Elementary School","99","99","0700","1240","1720","1605","","","","","","","","","例假日停駛","","","","","","",""
"16937","16246","深坑區公所","F711","F711","159002","F711深坑國小","F711Shenkeng Elementary School","10","深坑區公有市場","Shenkeng Market","深坑國小","Shenkeng Elementary School","99","99","0700","1240","1720","1605","","","","","","","","","例假日停駛","","","","","","",""
"16940","16246","深坑區公所","F712","F712","158067","F712","F712","10","深坑國小","Shenkeng Elementary School","大崙尾","Dalunwei","99","99","0750","0750","1500","1500","","","","","","","","","例假日停駛","","","","","","",""
"16939","16246","深坑區公所","F713","F713","158066","F713","F713","10","深坑國小","Shenkeng Elementary School","深坑區公所","Shenkeng District Office","99","99","0700","0700","1720","1720","","","","","","","","","例假日停駛","","","","","","",""
"16941","16247","坪林區公所","F721","F721","158068","F721坪林國中","F721Pinglin Junior High School","10","坪林國中","Pinglin Junior High School","南山寺","Nanshan Temple","99","99","1720","0625","1740","0635","","08:00-15:00每小時一班，09:00、13:00 從英速魔法學院發車","","","0820","0900","1520","1600","","","","","","","",""
"16941","16247","坪林區公所","F721","F721","159228","F721坪雙路乾溪路口","F721Pingshuang & Qianxi Intersection","10","坪林國中","Pinglin Junior High School","南山寺","Nanshan Temple","99","99","1720","0625","1740","0635","","08:00-15:00每小時一班，09:00、13:00 從英速魔法學院發車","","","0820","0900","1520","1600","","","","","","","",""
"16942","16247","坪林區公所","F722","F722","158069","F722","F722","10","坪林國中","Pinglin Junior High School","九芎根101","Jiuqionggen 101","99","99","0800","0900","1720","1700","","請參照簡圖時刻表","","","0800","0900","1600","1700","","請參照簡圖時刻表","","","","","",""
"16943","16247","坪林區公所","F723","F723","158070","F723","F723","10","坪林國中","Pinglin Junior High School","九芎根101","Jiuqionggen 101","99","99","0900","0625","1700","1800","","請參照簡圖時刻表","","","0800","0900","1500","1600","","請參照簡圖時刻表","","","","","",""
"16944","16248","瑞芳區公所","F801","F801","158071","F801第一市場","F801First Market","10","瑞芳","Ruifang","四腳亭","Sijiaoting","99","99","0720","0630","0720","0630","","","","","","","","","例假日停駛","","","","","","",""
"16944","16248","瑞芳區公所","F801","F801","159003","F801月眉路56號","F801 No.56 Yuemei Rd.","10","瑞芳","Ruifang","四腳亭","Sijiaoting","99","99","0720","0630","0720","0630","","","","","","","","","例假日停駛","","","","","","",""
"16946","16248","瑞芳區公所","F802","F802","158073","F802祖師廟","F802 Zushi Temple","10","瑞芳","Ruifang","金九線","Jinjiu","99","99","0830","0915","1530","1630","","","","","","","","","例假日停駛","16:30班次另行至欽賢國中及浪漫公路","","","","","",""
